Frequency/GHz,real(s11),imag(s11)
18.907,0.0034877877431630996,0.006927368140043522
18.908,0.0034966601801946495,0.006927845669358834
18.909,0.003505598699538884,0.006927967356779113
18.91,0.003514594594872543,0.006927731649789909
18.911,0.0035236391465682526,0.006927137243826098
18.912,0.00353272362885982,0.00692618308115675
18.913,0.003541839316989037,0.0069248683495625185
18.914,0.0035509774942052152,0.006923192480797924
18.915,0.003560129458693266,0.006921155148884611
18.916,0.003569286530336089,0.006918756268215337
18.917,0.0035784400574533012,0.00691599599144993
18.918,0.0035875814233248607,0.006912874707280359
18.919,0.0035967020526807975,0.006909393037981437
18.92,0.0036057934179791196,0.006905551836829005
18.921,0.0036148470456476983,0.006901352185345405
18.922,0.0036238545221094643,0.006896795390373162
18.923,0.0036328074997299667,0.0068918829810522275
18.924,0.003641697702595955,0.006886616705591875
18.925,0.0036505169321731554,0.006880998527958038
18.926,0.0036592570728140907,0.006875030624394651
18.927,0.0036679100970972538,0.006868715379834134
18.928,0.0036764680710835995,0.006862055384192073
18.929,0.0036849231593378967,0.00685505342852738
18.93,0.003693267629874781,0.006847712501133335
18.931,0.0037014938589029836,0.00684003578346748
18.932,0.0037095943354589524,0.006832026646042294
18.933,0.0037175616658324598,0.006823688644180537
18.934,0.003725388577892688,0.006815025513713074
18.935,0.0037330679252316062,0.006806041166567106
18.936,0.0037405926911397505,0.00679673968630462
18.937,0.003747955992450251,0.006787125323580001
18.938,0.0037551510832195475,0.0067772024915086215
18.939,0.003762171358230572,0.006766975761034438
18.94,0.003769010356375377,0.006756449856159641
18.941,0.0037756617638478665,0.0067456296492012235
18.942,0.0037821194171989148,0.006734520155948831
18.943,0.0037883773062247633,0.00672312653080645
18.944,0.003794429576721811,0.006711454061894495
18.945,0.003800270533049835,0.006699508166104207
18.946,0.003805894640592486,0.006687294384157855
18.947,0.003811296528004743,0.006674818375609709
18.948,0.0038164709893645926,0.006662085913845817
18.949,0.003821412986140457,0.006649102881082114
18.95,0.0038261176490260868,0.006635875263327484
18.951,0.0038305802796152477,0.006622409145355057
18.952,0.003834796351951386,0.006608710705664711
18.953,0.003838761513902861,0.006594786211464754
18.954,0.0038424715884184946,0.006580642013635812
18.955,0.0038459225746499404,0.006566284541723311
18.956,0.003849110648898646,0.006551720298923536
18.957,0.0038520321654625517,0.006536955857106452
18.958,0.0038546836573272736,0.006521997851851591
18.959,0.0038570618367395892,0.006506852977495814
18.96,0.003859163595630752,0.006491527982222578
18.961,0.003860986005923675,0.006476029663172345
18.962,0.0038625263197126086,0.006460364861589185
18.963,0.0038637819693158743,0.006444540458000886
18.964,0.0038647505672031734,0.006428563367434498
18.965,0.0038654299058192287,0.006412440534673547
18.966,0.003865817957259182,0.006396178929568647
18.967,0.0038659128728605885,0.006379785542377198
18.968,0.0038657129826667747,0.006363267379154547
18.969,0.0038652167947809957,0.00634663145721312
18.97,0.0038644229946130926,0.006329884800611335
18.971,0.0038633304440236493,0.00631303443570691
18.972,0.0038619381803658703,0.006296087386764432
18.973,0.0038602454154204047,0.0062790506716258465
18.974,0.0038582515342392154,0.006261931297440404
18.975,0.003855956093892221,0.006244736256445144
18.976,0.0038533588221121573,0.006227472521826927
18.977,0.0038504596158817073,0.006210147043637454
18.978,0.0038472585398679204,0.006192766744774231
18.979,0.003843755824855577,0.006175338517030421
18.98,0.0038399518660176823,0.006157869217229411
18.981,0.0038358472211668104,0.00614036566339729
18.982,0.003831442608891733,0.006122834631048069
18.983,0.003826738906631433,0.0061052828494986555
18.984,0.0038217371486838347,0.006087716998284393
18.985,0.0038164385241166443,0.006070143703648806
18.986,0.0038108443746535936,0.006052569535101304
18.987,0.0038049561924537734,0.006035001002037577
18.988,0.003798775617845751,0.006017444550475898
18.989,0.003792304437012034,0.005999906559820051
18.99,0.003785544579585437,0.005982393339742514
18.991,0.0037784981162121978,0.0059649111271296296
18.992,0.0037711672560708787,0.005947466083099567
18.993,0.0037635543443028385,0.005930064290112752
18.994,0.003755661859416781,0.00591271174914515
18.995,0.003747492410666464,0.005895414376969943
18.996,0.003739048735330791,0.0058781780034838915
18.997,0.003730333696003424,0.0058610083691477965
18.998,0.003721350277813007,0.005843911122478063
18.999,0.0037121015856080852,0.005826891817645091
19.0,0.0037025908411175423,0.00580995591213701
19.001,0.0036928213800587473,0.0057931087645115426
19.002,0.0036827966492327946,0.005776355632218871
19.003,0.003672520203576529,0.005759701669524012
19.004,0.0036619957031923667,0.005743151925489756
19.005,0.003651226910343086,0.005726711342048968
19.006,0.0036402176864359093,0.005710384752167744
19.007,0.00362897198897133,0.005694176878084267
19.008,0.0036174938684879476,0.005678092329598788
19.009,0.0036057874654596145,0.005662135602495386
19.01,0.0035938570072140408,0.005646311077007332
19.011,0.0035817068048097367,0.0056306230163627735
19.012,0.003569341249887281,0.005615075565440941
19.013,0.0035567648115645556,0.005599672749461354
19.014,0.0035439820332599237,0.0055844184727920215
19.015,0.0035309975295378937,0.00556931651781245
19.016,0.003517815982946898,0.005554370543865719
19.017,0.0035044421408590154,0.005539584086270366
19.018,0.003490880812269642,0.005524960555445685
19.019,0.003477136864667829,0.005510503236071607
19.02,0.0034632152208093347,0.005496215286346112
19.021,0.00344912085559404,0.0054820997373228875
19.022,0.003434858792857459,0.005468159492301609
19.023,0.0034204341022354423,0.005454397326328055
19.024,0.0034058518959941553,0.005440815885720637
19.025,0.0033911173258788785,0.005427417687718615
19.026,0.003376235579977155,0.005414205120163138
19.027,0.0033612118795883494,0.005401180441283019
19.028,0.003346051476114942,0.005388345779511194
19.029,0.0033307596479344725,0.0053757031334290654
19.03,0.003315341697342933,0.005363254371711191
19.031,0.003299802947457381,0.005351001233205347
19.032,0.003284148739167686,0.005338945327032838
19.033,0.0032683844281113927,0.005327088132779182
19.034,0.0032525153816435337,0.005315431000741262
19.035,0.0032365469758490473,0.005303975152255142
19.036,0.003220484592575651,0.005292721680070047
19.037,0.0032043336164749303,0.005281671548795273
19.038,0.003188099432102881,0.005270825595414591
19.039,0.003171787420993666,0.0052601845298625325
19.04,0.003155402958822384,0.0052497489356467305
19.041,0.003138951412548191,0.005239519270553222
19.042,0.0031224381376110943,0.005229495867394424
19.043,0.0031058684751584242,0.005219678934834066
19.044,0.0030892477492895642,0.0052100685582364414
19.045,0.0030725812643642714,0.005200664700618911
19.046,0.0030558743022977286,0.005191467203621718
19.047,0.003039132119942084,0.00518247578854545
19.048,0.00010587967946568133,0.007893419424521868
19.049,9.198444075569912e-5,0.007888145696324698
19.05,7.807201470394487e-5,0.007883058944160928
19.051,6.414746930044624e-5,0.007878158504816456
19.052,5.0215835530526e-5,0.007873443599485733
19.053,3.6282104922708e-5,0.007868913335154513
19.054,2.2351227143585506e-5,0.007864566706007374
19.055,8.428107632324489e-6,0.007860402594898022
19.056,-5.482394701716853e-6,0.007856419774855024
19.057,-1.937546976521487e-5,0.007852616910648244
19.058,-3.324635847651303e-5,0.007848992560370402
19.059,-4.7090354971107695e-5,0.007845545177090449
19.06,-6.090280870565956e-5,0.007842273110528084
19.061,-7.467912654662845e-5,0.007839174608766
19.062,-8.841477479179516e-5,0.00783624782001767
19.063,-0.00010210528115589534,0.007833490794413464
19.064,-0.00011574623668625383,0.00783090148582763
19.065,-0.00012933329765454915,0.007828477753747287
19.066,-0.0001428621873689473,0.007826217365165394
19.067,-0.00015632869794440785,0.007824117996488689
19.068,-0.00016972869204304186,0.007822177235519506
19.069,-0.00018305810451232918,0.007820392583430189
19.07,-0.00019631294401595278,0.007818761456762913
19.071,-0.00020948929458217136,0.007817281189475403
19.072,-0.00022258331712549095,0.007815949035006223
19.073,-0.00023559125088137844,0.007814762168344092
19.074,-0.00024850941480375477,0.007813717688147523
19.075,-0.000261334208911973,0.007812812618862394
19.076,-0.00027406211557290394,0.007812043912866232
19.077,-0.00028668970073650324,0.007811408452634658
19.078,-0.0002992136150972158,0.0078109030529024265
19.079,-0.0003116305952296783,0.007810524462884827
19.08,-0.00032393746465209095,0.007810269368450917
19.081,-0.0003361311348144269,0.007810134394358265
19.082,-0.00034820860607664983,0.007810116106478249
19.083,-0.0003601669685973641,0.0078102110140276515
19.084,-0.00037200340316553837,0.00781041557181128
19.085,-0.0003837151820094975,0.007810726182484129
19.086,-0.0003952996695083255,0.007811139198787759
19.087,-0.0004067543228783721,0.007811650925827585
19.088,-0.00041807669280063964,0.007812257623315555
19.089,-0.0004292644239827226,0.007812955507848302
19.09,-0.00044031525566942675,0.007813740755158838
19.091,-0.00045122702211825017,0.007814609502379583
19.092,-0.00046199765298901574,0.00781555785029392
19.093,-0.0004726251737086351,0.007816581865602495
19.094,-0.00048310770576864837,0.007817677583152244
19.095,-0.0004934434669895404,0.007818841008182531
19.096,-0.0005036307716901334,0.007820068118575357
19.097,-0.000513668030859199,0.007821354867045827
19.098,-0.0005235537522437772,0.007822697183380689
19.099,-0.0005332865404047704,0.007824090976627257
19.1,-0.0005428650966837201,0.007825532137294477
19.101,-0.0005522882192008083,0.007827016539499715
19.102,-0.0005615548027130546,0.00782854004316652
19.103,-0.0005706638384893881,0.007830098496140608
19.104,-0.000579614414113444,0.007831687736327642
19.105,-0.0005884057132375109,0.007833303593794222
19.106,-0.0005970370153123572,0.007834941892871344
19.107,-0.0006055076952564964,0.007836598454209254
19.108,-0.0006138172230660821,0.007838269096834799
19.109,-0.0006219651634253309,0.007839949640171456
19.11,-0.0006299511752363568,0.00784163590605605
19.111,-0.0006377750111353775,0.007843323720697376
19.112,-0.0006454365169351328,0.007845008916655433
19.113,-0.0006529356310786688,0.007846687334757851
19.114,-0.0006602723839950059,0.00784835482600102
19.115,-0.0006674468974726816,0.007850007253439734
19.116,-0.0006744593839558,0.007851640494027923
19.117,-0.0006813101458460896,0.007853250440444187
19.118,-0.0006879995747130496,0.007854833002886696
19.119,-0.0006945281505425643,0.007856384110822873
19.12,-0.0007008964408850848,0.00785789971474729
19.121,-0.000707105100024405,0.007859375787856726
19.122,-0.0007131548680739952,0.007860808327746438
19.123,-0.0007190465701036458,0.007862193358027153
19.124,-0.0007247811151647326,0.007863526929954151
19.125,-0.0007303594953377013,0.007864805123991098
19.126,-0.0007357827847450926,0.007866024051349063
19.127,-0.0007410521385340929,0.007867179855511969
19.128,-0.0007461687918390719,0.007868268713698612
19.129,-0.0007511340587181281,0.007869286838307038
19.13,-0.0007559493310736187,0.007870230478332463
19.131,-0.0007606160775407572,0.007871095920728599
19.132,-0.0007651358423844123,0.007871879491761408
19.133,-0.0007695102443406043,0.007872577558301952
19.134,-0.0007737409754706853,0.00787318652911495
19.135,-0.0007778297999907272,0.007873702856077691
19.136,-0.0007817785530704266,0.007874123035397584
19.137,-0.0007855891396539028,0.007874443608763187
19.138,-0.0007892635332254205,0.00787466116450175
19.139,-0.0007928037746009475,0.007874772338664016
19.14,-0.0007962119706809156,0.007874773816078928
19.141,-0.0007994902932149522,0.00787466233141218
19.142,-0.0008026409775400423,0.007874434670142233
19.143,-0.0008056663213259624,0.007874087669531571
19.144,-0.0008085686833005507,0.007873618219557343
19.145,-0.00081135048198646,0.007873023263809564
19.146,-0.0008140141944187433,0.007872299800349508
19.147,-0.000816562354853289,0.00787144488254976
19.148,-0.0008189975535053164,0.00787045561989555
19.149,-0.000821322435242109,0.007869329178745083
19.15,-0.0008235396983039753,0.007868062783072116
19.151,-0.0008256520930242511,0.007866653715172367
19.152,-0.0008276624205254789,0.007865099316344382
19.153,-0.0008295735314519,0.007863396987521698
19.154,-0.0008313883246786249,0.007861544189914554
19.155,-0.0008331097460265412,0.007859538445576797
19.156,-0.000834740786996949,0.007857377337979754
19.157,-0.0008362844834845277,0.007855058512537705
19.158,-0.0008377439145360183,0.007852579677126742
19.159,-0.0008391222010604412,0.007849938602549678
19.16,-0.0008404225045828186,0.007847133123009525
19.161,-0.0008416480260062999,0.007844161136523559
19.162,-0.0008428020043614558,0.007841020605345222
19.163,-0.0008438877155759056,0.007837709556332395
19.164,-0.0008449084712475394,0.007834226081315593
19.165,-0.0008458676174254824,0.007830568337444
19.166,-0.0008467685334181303,0.00782673454749272
19.167,-0.0008476146305711578,0.007822723000162263
19.168,-0.0008484093511042894,0.007818532050357513
19.169,-0.0008491561669096218,0.007814160119454155
19.17,-0.0008498585784126045,0.007809605695530658
19.171,-0.0008505201133881257,0.007804867333589621
19.172,-0.0008511443258374315,0.007799943655785041
19.173,-0.0008517347948236859,0.007794833351583069
19.174,-0.0008522951233871506,0.007789535177974649
19.175,-0.0008528289374014827,0.007784047959612794
19.176,-0.0008533398844844595,0.007778370588973932
19.177,-0.0008538316329032014,0.00777250202649904
19.178,-0.0008543078705024187,0.007766441300710775
19.179,-0.0008547723036263083,0.007760187508336569
19.18,-0.0008552286560636474,0.007753739814411742
19.181,-0.0008556806680081464,0.007747097452378504
19.182,-0.0008561320950147694,0.007740259724173443
19.183,-0.0008565867069728061,0.007733226000307208
19.184,-0.0008570482871013002,0.007725995719935319
19.185,-0.0008575206309263256,0.007718568390934738
19.186,-0.0008580075452937069,0.00771094358995586
19.187,-0.0008585128473856257,0.007703120962479715
19.188,-0.0008590403637375593,0.007695100222890744
19.189,-0.0008595939292568161,0.007686881154493258
19.19,-0.0008601773862809275,0.007678463609580105
19.191,-0.0008607945836082431,0.0076698475094780505
19.192,-0.0008614493755415287,0.007661032844575533
19.193,-0.0008621456209572803,0.007652019674375399
19.194,-0.0008628871823793127,0.007642808127531292
19.195,-0.0008636779250146831,0.00763339840189331
19.196,-0.0008645217158450985,0.007623790764529237
19.197,-0.0008654224227114399,0.0076139855517983746
19.198,-0.0008663839133572632,0.007603983169358786
19.199,-0.0008674100545500718,0.007593784092233435
19.2,-0.0008685047111321037,0.00758338886485152
19.201,-0.0008696717451225217,0.00757279810108577
19.202,-0.0008709150147746536,0.007562012484303049
19.203,-0.0008722383736777806,0.007551032767433907
19.204,-0.0008736456698296979,0.00753985977299465
19.205,-0.0008751407447057102,0.0075284943931750725
19.206,-0.0008767274323319141,0.007516937589873762
19.207,-0.0008784095583636853,0.0075051903947704335
19.208,-0.0008801909391221996,0.007493253909391928
19.209,-0.0008820753806841886,0.0074811293051604555
19.21,-0.0008840666778904271,0.0074688178234902924
19.211,-0.0008861686134215008,0.007456320775829667
19.212,-0.0008883849567955793,0.007443639543757957
19.213,-0.0008907194634126536,0.007430775579034293
19.214,-0.0008931758735536421,0.007417730403694617
19.215,-0.0008957579113733072,0.007404505610110634
19.216,-0.0008984692838894526,0.007391102861077831
19.217,-0.0009013136799542187,0.007377523889884635
19.218,-0.0009042947692012027,0.007363770500381284
19.219,-0.0009074162009970466,0.007349844567064973
19.22,-0.0009106816033513376,0.007335748035141559
19.221,-0.0009140945818317536,0.007321482920599781
19.222,-0.0009176587184501206,0.007307051310266627
19.223,-0.0009213775705255167,0.007292455361869454
19.224,-0.000925254669533665,0.007277697304101882
19.225,-0.0009292935199459729,0.007262779436653877
19.226,-0.0009334975980213045,0.007247704130259935
19.227,-0.0009378703505969199,0.007232473826727898
19.228,-0.0009424151938529912,0.007217091038958706
19.229,-0.0009471355120530267,0.007201558350966364
19.23,-0.0009520346562426896,0.007185878417861169
19.231,-0.0009571159429684062,0.00717005396584397
19.232,-0.000962382652914956,0.0071540877921743296
19.233,-0.0009678380295654043,0.007137982765115569
19.234,-0.0009734852778084668,0.0071217418238844615
19.235,-0.0009793275625243902,0.007105367978549687
19.236,-0.0009853680071523763,0.0070888643099476095
19.237,-0.0009916096922331086,0.007072233969530745
19.238,-0.0009980556539085639,0.007055480179241014
19.239,-0.0010047088824008954,0.007038606231313624
19.24,-0.0010115723204949523,0.007021615488078364
19.241,-0.0010186488619398915,0.007004511381726239
19.242,-0.00102594134986983,0.006987297414050686
19.243,-0.0010334525751803658,0.00696997715613798
19.244,-0.0010411852748861972,0.006952554248037701
19.245,-0.0010491421304296422,0.006935032398409632
19.246,-0.0010573257660183022,0.006917415384084538
19.247,-0.0010657387468734902,0.006899707049646944
19.248,-0.0010743835775067212,0.0068819113069327476
19.249,-0.001083262699941745,0.006864032134496448
19.25,-0.0010923784919377733,0.0068460735770240755
19.251,-0.0011017332651779288,0.006828039744716657
19.252,-0.001111329263442845,0.006809934812608859
19.253,-0.001121168660771249,0.0067917630198393725
19.254,-0.0011312535595839335,0.006773528668864756
19.255,-0.0011415859888284918,0.006755236124622116
19.256,-0.001152167902075979,0.0067368898136421634
19.257,-0.001163001175626649,0.00671849422307412
19.258,-0.0011740876065865768,0.006700053899693026
19.259,-0.0011854289109610727,0.006681573448810249
19.26,-0.0011970267217279451,0.006663057533130512
19.261,-0.001208882586891058,0.00664451087154061
19.262,-0.0012209979675744387,0.006625938237850869
19.263,-0.0012333742360642885,0.0066073444594212175
19.264,-0.001246012673893071,0.006588734415766746
19.265,-0.0012589144699236,0.0065701130370817845
19.266,-0.0012720807184105898,0.0065514853026423445
19.267,-0.0012855124171262666,0.006532856239208972
19.268,-0.0012992104654384051,0.006514230919297259
19.269,-0.0013131756624728541,0.0064956144594023844
19.27,-0.0013274087052197459,0.006477012018134845
19.271,-0.0013419101867294947,0.006458428794266611
19.272,-0.0013566805943082128,0.006439870024741173
19.273,-0.001371720307722396,0.0064213409825510945
19.274,-0.0013870295974697522,0.006402846974573996
19.275,-0.0014026086230805312,0.00638439333930948
19.276,-0.0014184574314318465,0.006365985444555298
19.277,-0.0014345759551462889,0.006347628684980459
19.278,-0.0014509640109994504,0.00632932847963915
19.279,-0.001467621298401417,0.006311090269400823
19.28,-0.0014845473979321067,0.006292919514284219
19.281,-0.0015017417699225988,0.006274821690755895
19.282,-0.0015192037531075453,0.006256802288904996
19.283,-0.0015369325633458886,0.006238866809572259
19.284,-0.0015549272924040014,0.0062210207614029275
19.285,-0.001573186906817986,0.006203269657803965
19.286,-0.0015917102468319677,0.0061856190138717855
19.287,-0.0016104960254139933,0.006168074343213897
19.288,-0.001629542827371655,0.006150641154714989
19.289,-0.001648849108533107,0.006133324949251645
19.29,-0.0016684131950391867,0.006116131216331172
19.291,-0.0016882332827354851,0.006099065430671562
19.292,-0.0017083074366376627,0.006082133048735859
19.293,-0.001728633590529688,0.006065339505199184
19.294,-0.001749209546655306,0.006048690209385685
19.295,-0.0017700329755186428,0.006032190541626278
19.296,-0.0017911014158027982,0.006015845849615897
19.297,-0.001812412274401154,0.0059996614447013485
19.298,-0.0018339628265710284,0.00598364259814245
19.299,-0.0018557502162027673,0.005967794537344903
19.3,-0.0018777714562277226,0.0059521224420716334
19.301,-0.0019000234291341733,0.005936631440623813
19.302,-0.0019225028876261874,0.005921326606007138
19.303,-0.0019452064554105197,0.005906212952091192
19.304,-0.001968130628112852,0.005891295429768878
19.305,-0.0019912717743341135,0.005876578923089709
19.306,-0.002014626136846276,0.005862068245425497
19.307,-0.002038189833902554,0.005847768135633591
19.308,-0.002061958860722274,0.005833683254224814
19.309,-0.0020859290910883177,0.005819818179575317
19.31,-0.002110096279089535,0.005806177404149723
19.311,-0.0021344560610015995,0.005792765330754138
19.312,-0.0021590039573229913,0.005779586268840259
19.313,-0.0021837353749276367,0.005766644430848816
19.314,-0.0022086456093644014,0.005753943928596475
19.315,-0.0022337298472991374,0.005741488769725855
19.316,-0.002258983169086737,0.005729282854227205
19.317,-0.00228440055148757,0.005717329971002938
19.318,-0.002309976870494529,0.005705633794542281
19.319,-0.002335706904318141,0.005694197881644075
19.32,-0.002361585336481564,0.005683025668242386
19.321,-0.0023876067590491157,0.0056721204663172375
19.322,-0.0024137656759699866,0.005661485460929511
19.323,-0.0024400565065467728,0.005651123707308275
19.324,-0.0024664735890196354,0.005641038128099823
19.325,-0.002493011184258792,0.005631231510699525
19.326,-0.002519663479571388,0.005621706504713858
19.327,-0.0025464245925866102,0.005612465619551477
19.328,-0.002573288575288435,0.0056035112221350936
19.329,-0.0026002494180767943,0.005594845534756671
19.33,-0.0026273010539798747,0.005586470633060031
19.331,-0.002654437362896833,0.005578388444186622
19.332,-0.0026816521759555068,0.005570600745044063
19.333,-0.002708939279911282,0.0055631091607431515
19.334,-0.0027362924216365603,0.005555915163187514
19.335,-0.0027637053126485234,0.005549020069805649
19.336,-0.002791171633695272,0.005542425042470989
19.337,-0.0028186850393976115,0.0055361310865535696
19.338,-0.002846239162905717,0.005530139050159089
19.339,-0.0028738276206144164,0.005524449623538985
19.34,-0.0029014440168740885,0.005519063338632668
19.341,-0.0029290819487547137,0.005513980568836785
19.342,-0.002956735010778505,0.005509201528884594
19.343,-0.0029843967997005283,0.005504726274955074
19.344,-0.0030120609192301473,0.005500554704903626
19.345,-0.003039720984801292,0.005496686558701724
19.346,-0.003067370628277999,0.005493121419021613
19.347,-0.003095003502648297,0.005489858712011214
19.348,-0.0031226132867034906,0.005486897708225108
19.349,-0.003150193689636982,0.0054842375237253715
19.35,-0.0031777384556325866,0.005481877121363915
19.351,-0.0032052413683752445,0.0054798153121884685
19.352,-0.003232696255521361,0.0054780507570671155
19.353,-0.0032600969930665913,0.00547658196841963
19.354,-0.0032874375096812597,0.005475407312133529
19.355,-0.003314711790922964,0.005474525009616177
19.356,-0.003341913883398953,0.005473933140005993
19.357,-0.0033690378988078806,0.005473629642521266
19.358,-0.0033960780178913796,0.005473612318944443
19.359,-0.003423028494275629,0.005473878836256968
19.36,-0.003449883658224115,0.005474426729373594
19.361,-0.003476637920232367,0.005475253404036762
19.362,-0.0035032857745490725,0.005476356139803823
19.363,-0.003529821802539884,0.005477732093154469
19.364,-0.003556240675926428,0.005479378300723536
19.365,-0.003582537159916549,0.005481291682594092
19.366,-0.0036087061161546863,0.005483469045740791
19.367,-0.003634742505575231,0.005485907087505459
19.368,-0.003660641391076011,0.005488602399204845
19.369,-0.0036863979400760805,0.00549155146978389
19.37,-0.0037120074269078943,0.0054947506895442755
19.371,-0.0037374652350499124,0.0054981963539489365
19.372,-0.003762766859230507,0.005501884667466483
19.373,-0.003787907907361873,0.005505811747476164
19.374,-0.003812884102328294,0.005509973628200243
19.375,-0.0038376912835975246,0.005514366264696063
19.376,-0.003862325408708303,0.005518985536859422
19.377,-0.003886782554574718,0.005523827253447827
19.378,-0.003911058918654266,0.005528887156129453
19.379,-0.00393515081994153,0.005534160923542392
19.38,-0.003959054699813641,0.005539644175340114
19.381,-0.00398276712274374,0.005545332476245585
19.382,-0.004006284776814795,0.005551221340094115
19.383,-0.004029604474141694,0.005557306233855308
19.384,-0.004052723151091441,0.005563582581627563
19.385,-0.004075637868394381,0.00557004576861328
19.386,-0.00409834581109972,0.005576691145052576
19.387,-0.004120844288369824,0.00558351403011656
19.388,-0.003092520466330683,0.005925160359334408
19.389,-0.0031127187391229187,0.005933073002619194
19.39,-0.003132670072132841,0.0059411425236362
19.391,-0.0031523721862712854,0.005949363697529159
19.392,-0.003171822931625429,0.005957731283253109
19.393,-0.003191020286599287,0.005966240027253239
19.394,-0.0032099623569179815,0.005974884667141855
19.395,-0.0032286473745579067,0.005983659935266034
19.396,-0.003247073696512736,0.005992560562179977
19.397,-0.003265239803503437,0.006001581280065421
19.398,-0.003283144298536076,0.006010716826038681
19.399,-0.0033007859054069444,0.006019961945381402
19.4,-0.0033181634670780835,0.006029311394667752
19.401,-0.003335275943999412,0.006038759944782368
19.402,-0.0033521224122956203,0.006048302383884707
19.403,-0.0033687020619498353,0.006057933520215719
19.404,-0.003385014194843834,0.0060676481848201125
19.405,-0.003401058222770266,0.0060774412341915995
19.406,-0.003416833665363196,0.006087307552767901
19.407,-0.0034323401479996185,0.006097242055341512
19.408,-0.00344757739960469,0.006107239689361804
19.409,-0.003462545250448257,0.006117295437111286
19.41,-0.0034772436298846354,0.006127404317787577
19.411,-0.00349167256404119,0.00613756138946886
19.412,-0.003505832173513121,0.006147761750964098
19.413,-0.003519722670981676,0.006158000543559222
19.414,-0.0035333443588552726,0.006168272952640913
19.415,-0.0035466976268640066,0.00617857420923526
19.416,-0.003559782949648746,0.006188899591399344
19.417,-0.0035726008843492835,0.006199244425538208
19.418,-0.003585152068180525,0.006209604087599296
19.419,-0.0035974372160139934,0.006219974004157608
19.42,-0.0036094571179588614,0.0062303496533982206
19.421,-0.003621212636956292,0.006240726566010546
19.422,-0.0036327047063908907,0.006251100325953884
19.423,-0.003643934327714954,0.00626146657113974
19.424,-0.0036549025680795016,0.006271820994022986
19.425,-0.003665610558027721,0.006282159342068494
19.426,-0.0036760594891741827,0.006292477418158943
19.427,-0.00368625061194304,0.006302771080879677
19.428,-0.003696185233328181,0.0063130362447429145
19.429,-0.0037058647147010515,0.006323268880303157
19.43,-0.0037152904696570455,0.006333465014187051
19.431,-0.0037244639618917996,0.0063436207290632485
19.432,-0.0037333867031542622,0.006353732163507597
19.433,-0.003742060251214485,0.006363795511811293
19.434,-0.0037504862079143497,0.00637380702369475
19.435,-0.0037586662172457985,0.006383763003969839
19.436,-0.0037666019635199943,0.006393659812120672
19.437,-0.0037742951695507176,0.006403493861813492
19.438,-0.0037817475949419033,0.006413261620368621
19.439,-0.003788961034410898,0.006422959608130163
19.44,-0.003795937316188047,0.00643258439781752
19.441,-0.0038026783004797837,0.006442132613792034
19.442,-0.0038091858780079924,0.006451600931291129
19.443,-0.003815461968600803,0.006460986075587455
19.444,-0.0038215085198747556,0.006470284821130601
19.445,-0.00382732750598766,0.006479493990611679
19.446,-0.0038329209264466313,0.006488610454001953
19.447,-0.0038382908050307585,0.006497631127543174
19.448,-0.0038434391887455788,0.006506552972707219
19.449,-0.0038483681468899633,0.006515372995091778
19.45,-0.0038530797702003017,0.0065240882433149905
19.451,-0.003857576170063215,0.006532695807840161
19.452,-0.0038618594778180304,0.006541192819796093
19.453,-0.0038659318441583435,0.006549576449732392
19.454,-0.0038697954386056055,0.006557843906382199
19.455,-0.003873452449068282,0.006565992435341089
19.456,-0.0038769050815265493,0.006574019317769603
19.457,-0.003880155559766091,0.006581921869014351
19.458,-0.0038832061252453143,0.006589697437231201
19.459,-0.003886059037053552,0.006597343401940792
19.46,-0.003888716571966072,0.006604857172577028
19.461,-0.003891181024624546,0.006612236186974124
19.462,-0.003893454707813271,0.006619477909817151
19.463,-0.003895539952881971,0.006626579831045226
19.464,-0.003897439110263634,0.006633539464192095
19.465,-0.003899154550170647,0.006640354344675553
19.466,-0.0039006886633958793,0.006647022028000937
19.467,-0.003902043862296256,0.006653540087913357
19.468,-0.0039032225819427835,0.00665990611439686
19.469,-0.003904227281449596,0.006666117711639885
19.47,-0.0039050604455173332,0.006672172495809481
19.471,-0.0039057245862054446,0.006678068092699621
19.472,-0.0039062222449471606,0.006683802135187461
19.473,-0.003906555994874966,0.006689372260503729
19.474,-0.003906728443434537,0.006694776107202746
19.475,-0.0039067422354353565,0.006700011311854923
19.476,-0.003906600056459847,0.006705075505391969
19.477,-0.0039063046368288945,0.006709966308939039
19.478,-0.0039058587561468794,0.006714681329195393
19.479,-0.003905265248513423,0.0067192181530944806
19.48,-0.0039045270086172923,0.0067235743416868
19.481,-0.0039036469988064926,0.006727747423032615
19.482,-0.0039026282573595417,0.006731734883868967
19.483,-0.003901473908291486,0.0067355341597173796
19.484,-0.003900187172973718,0.006739142623100922
19.485,-0.003898771384080263,0.00674255756926638
19.486,-0.0038972300024570083,0.006745776198789959
19.487,-0.003895566637719561,0.006748795596073297
19.488,-0.003893785073724787,0.006751612702533959
19.489,-0.0038918893003780375,0.0067542242826394774
19.49,-0.003889883553970741,0.00675662688040702
19.491,-0.0038877723690494137,0.0067588167627432374
19.492,-0.0038855606462354086,0.006760789844477408
19.493,-0.003883253742628462,0.006762541587262923
19.494,-0.003880857594857179,0.00676406686030891
19.495,-0.0038783788907779115,0.006765359743837105
19.496,-0.0038758253160233735,0.0067664132436700275
19.497,-0.003873205920148365,0.006767218862601426
19.498,-0.003870531683034445,0.006767765930165592
19.499,-0.003867816435833532,0.006768040501081728
